timestamp,location,pm25,pm10,no2,so2,co,o3,temperature,humidity,wind_speed,rainfall,pressure,aqi
2025-01-09 20:00:00,Mumbai,143.39,209.19,26.74,15.54,0.88,62.67,24.9,91.6,9.9,0.0,1021.6,296
2025-01-09 21:00:00,Bhopal,132.8,186.33,47.39,28.91,1.28,22.81,25.3,48.0,5.7,0.0,1006.5,277
2025-01-09 22:00:00,Bhopal,98.97,163.53,31.61,25.06,1.14,44.87,28.4,66.2,4.9,0.0,1016.3,217
2025-01-09 23:00:00,Mumbai,136.56,215.64,52.7,18.82,0.98,19.26,24.6,54.5,11.1,2.5,1015.5,297
2025-01-10 00:00:00,Delhi,82.95,120.59,45.52,4.17,1.37,36.89,19.5,43.0,5.0,0.0,1007.9,180
2025-01-10 01:00:00,Indore,101.71,181.37,15.47,15.83,1.89,46.72,29.3,41.2,6.2,0.0,1021.8,224
2025-01-10 02:00:00,Mumbai,93.01,149.92,54.82,34.22,1.86,10.13,34.4,78.8,10.7,0.0,1012.3,209
2025-01-10 03:00:00,Indore,112.87,168.93,57.16,16.62,0.43,32.54,33.2,69.3,8.1,12.0,1012.7,246
2025-01-10 04:00:00,Indore,191.01,305.67,30.09,24.62,1.43,28.24,23.1,84.2,2.6,0.0,1004.3,404
2025-01-10 05:00:00,Bhopal,44.65,74.64,51.3,26.65,1.13,26.58,20.5,55.8,13.2,0.0,1001.4,109
2025-01-10 06:00:00,Mumbai,134.02,191.71,32.15,19.31,1.26,39.62,26.3,59.3,6.4,0.0,1010.8,277
2025-01-10 07:00:00,Delhi,53.55,80.86,46.47,12.95,1.04,48.45,37.4,51.0,6.8,0.0,1018.5,123
2025-01-10 08:00:00,Indore,93.48,161.05,26.03,3.39,1.25,33.4,31.9,50.7,8.8,0.0,1002.7,206
2025-01-10 09:00:00,Indore,148.11,234.59,18.1,22.1,1.26,37.47,32.2,39.4,9.9,0.0,1012.7,311
2025-01-10 10:00:00,Delhi,112.25,181.69,39.26,13.11,0.97,36.37,33.3,56.3,13.9,0.0,1012.4,245
2025-01-10 11:00:00,Indore,72.28,113.7,43.14,19.06,0.84,35.02,30.5,43.2,3.0,0.0,1018.2,162
2025-01-10 12:00:00,Mumbai,84.96,120.44,39.03,10.5,1.02,21.93,28.7,61.6,10.5,2.5,1017.1,181
2025-01-10 13:00:00,Delhi,133.79,196.17,27.24,16.41,1.29,48.3,32.0,57.6,10.2,0.0,1012.7,277
2025-01-10 14:00:00,Mumbai,84.44,133.26,39.0,18.2,1.44,38.54,24.7,59.3,7.6,0.0,1011.5,186
2025-01-10 15:00:00,Delhi,117.58,174.44,49.04,19.61,1.54,39.74,19.5,80.1,10.4,2.5,1008.4,252
2025-01-10 16:00:00,Indore,111.6,158.46,44.33,11.31,1.0,25.32,32.3,54.4,10.8,12.0,1006.3,235
2025-01-10 17:00:00,Delhi,87.19,151.5,47.74,25.18,1.31,29.49,35.4,66.4,3.9,0.0,1008.9,200
2025-01-10 18:00:00,Mumbai,185.04,331.68,34.95,14.42,1.59,32.89,21.3,85.8,13.2,12.0,1006.5,410
2025-01-10 19:00:00,Delhi,132.19,227.0,62.58,7.95,1.67,16.59,32.9,74.6,3.3,0.0,1011.5,299
2025-01-10 20:00:00,Indore,39.12,68.13,27.36,17.35,1.18,14.74,38.1,72.3,4.6,0.0,1011.8,92
2025-01-10 21:00:00,Bhopal,116.53,174.41,52.31,18.21,1.11,27.79,28.0,50.4,7.2,2.5,1010.6,251
2025-01-10 22:00:00,Indore,86.84,154.94,62.73,18.96,1.28,41.27,23.1,58.4,13.8,12.0,1012.5,206
2025-01-10 23:00:00,Indore,139.84,206.78,52.21,26.17,0.74,27.16,28.7,35.2,7.1,0.0,1009.7,297
2025-01-11 00:00:00,Bhopal,82.26,146.47,41.96,16.58,1.12,22.77,24.7,62.5,7.9,12.0,1016.2,190
2025-01-11 01:00:00,Delhi,105.98,190.55,37.08,17.28,1.5,25.22,24.3,59.1,12.3,0.0,1013.1,240
2025-01-11 02:00:00,Indore,127.67,215.09,60.54,11.38,1.46,29.54,30.6,55.4,7.1,0.0,1009.6,287
2025-01-11 03:00:00,Bhopal,140.3,251.48,23.66,22.92,1.09,30.75,18.4,70.4,4.5,12.0,1006.2,310
2025-01-11 04:00:00,Mumbai,67.99,110.67,30.45,19.11,1.29,60.99,19.3,36.9,6.7,0.0,1011.6,151
2025-01-11 05:00:00,Bhopal,98.29,147.81,39.04,15.48,0.87,47.66,28.1,79.5,12.1,0.0,1017.7,211
2025-01-11 06:00:00,Indore,93.38,147.05,63.56,6.57,1.48,47.3,27.9,68.5,8.2,0.0,1014.9,211
2025-01-11 07:00:00,Mumbai,87.13,142.67,50.7,26.67,1.17,49.02,30.1,53.9,13.8,2.5,1015.8,197
2025-01-11 08:00:00,Indore,171.79,245.53,30.48,10.63,1.09,23.01,39.3,52.8,10.2,0.0,1015.6,352
2025-01-11 09:00:00,Bhopal,124.17,204.76,40.35,14.45,1.06,20.33,28.6,62.2,6.1,0.0,1018.1,272
2025-01-11 10:00:00,Mumbai,65.87,118.07,35.79,20.15,1.17,21.72,31.6,77.8,8.2,0.0,1016.3,153
2025-01-11 11:00:00,Indore,142.13,209.78,34.35,10.82,1.02,51.01,22.1,56.5,5.4,0.0,1012.7,297
2025-01-11 12:00:00,Bhopal,184.28,316.41,59.68,9.04,1.46,28.43,32.6,57.2,6.0,2.5,1010.0,409
2025-01-11 13:00:00,Mumbai,146.14,257.66,24.42,5.26,1.04,19.98,24.8,55.3,21.4,12.0,1016.4,321
2025-01-11 14:00:00,Indore,56.82,101.0,69.13,22.33,1.84,29.83,28.4,81.7,11.1,0.0,999.9,143
2025-01-11 15:00:00,Bhopal,93.05,166.01,57.42,14.73,1.79,32.14,27.3,49.5,10.6,12.0,1018.3,218
2025-01-11 16:00:00,Indore,154.34,248.27,61.36,35.56,0.84,38.22,34.2,54.6,6.1,12.0,1015.5,338
2025-01-11 17:00:00,Indore,85.23,152.64,38.06,12.03,1.23,38.01,20.1,77.0,12.7,12.0,1020.2,195
2025-01-11 18:00:00,Indore,125.53,213.77,42.75,12.47,0.94,25.06,14.3,57.2,11.3,0.0,1006.4,278
2025-01-11 19:00:00,Delhi,137.11,200.82,23.5,14.61,1.07,43.23,26.7,72.1,13.6,0.0,1017.8,283
2025-01-11 20:00:00,Indore,77.56,123.38,37.13,19.46,2.0,27.33,30.8,41.3,13.5,2.5,1015.3,171
2025-01-11 21:00:00,Mumbai,107.92,182.09,52.4,15.18,1.08,33.12,28.9,51.9,3.6,0.0,1009.0,243
2025-01-11 22:00:00,Bhopal,10.0,14.99,64.44,21.67,1.34,43.24,35.4,77.3,4.7,2.5,1011.3,40
2025-01-11 23:00:00,Bhopal,74.15,122.8,28.39,12.13,1.42,27.3,30.6,44.9,5.0,0.0,1011.0,164
2025-01-12 00:00:00,Delhi,101.16,168.6,39.52,9.71,0.8,28.17,24.6,52.7,5.2,0.0,1010.2,224
2025-01-12 01:00:00,Delhi,66.33,97.18,42.73,7.21,0.86,42.1,14.0,58.9,9.0,2.5,1005.3,146
2025-01-12 02:00:00,Delhi,167.13,271.77,24.06,4.66,0.72,24.71,26.6,40.2,6.3,0.0,1017.9,355
2025-01-12 03:00:00,Indore,59.95,102.43,53.87,14.89,0.85,30.38,34.2,48.8,14.2,0.0,1007.3,143
2025-01-12 04:00:00,Indore,94.6,151.32,34.14,16.19,0.1,41.67,25.6,56.7,13.7,2.5,1006.8,206
2025-01-12 05:00:00,Mumbai,114.58,160.96,42.07,14.21,1.42,59.65,28.2,55.7,8.0,0.0,1018.0,240
2025-01-12 06:00:00,Bhopal,160.44,225.2,38.22,25.46,2.02,42.26,30.5,74.2,13.9,0.0,1005.0,329
2025-01-12 07:00:00,Bhopal,59.74,92.18,33.16,25.37,1.26,40.67,21.9,78.1,12.5,0.0,1010.5,132
2025-01-12 08:00:00,Indore,150.71,266.83,44.89,15.99,0.63,41.37,31.7,42.2,6.6,12.0,1007.0,337
2025-01-12 09:00:00,Bhopal,110.36,164.6,41.77,7.24,0.94,22.12,37.8,56.7,2.0,0.0,1020.2,236
2025-01-12 10:00:00,Indore,75.65,125.1,39.42,14.6,1.02,36.39,27.0,65.1,7.3,12.0,1017.7,170
2025-01-12 11:00:00,Delhi,126.17,187.85,34.07,14.4,0.79,34.64,21.2,77.7,6.1,0.0,1007.9,265
2025-01-12 12:00:00,Indore,116.97,178.8,49.79,14.06,1.54,38.86,27.6,65.8,8.6,0.0,1007.0,253
2025-01-12 13:00:00,Mumbai,88.99,154.78,69.8,13.81,1.52,36.4,14.7,59.4,8.3,0.0,1015.8,211
2025-01-12 14:00:00,Indore,112.44,190.2,47.1,14.08,0.74,39.56,30.0,65.0,8.2,0.0,1014.2,252
2025-01-12 15:00:00,Indore,96.51,138.8,59.94,15.68,1.49,31.26,30.7,65.1,9.6,2.5,1010.2,211
2025-01-12 16:00:00,Bhopal,113.97,179.11,24.15,14.19,1.81,35.7,38.1,41.1,4.4,2.5,1009.8,242
2025-01-12 17:00:00,Indore,133.17,188.0,47.37,19.25,1.96,20.27,26.8,57.9,9.2,12.0,1010.8,279
2025-01-12 18:00:00,Mumbai,165.51,263.55,28.54,20.16,2.35,31.16,30.5,76.9,6.7,0.0,1016.5,351
2025-01-12 19:00:00,Indore,66.68,111.01,22.85,12.54,0.84,51.69,22.8,51.9,8.6,0.0,1019.9,147
2025-01-12 20:00:00,Indore,184.66,267.27,33.91,25.63,2.33,38.83,25.9,56.9,10.9,12.0,1021.1,380
2025-01-12 21:00:00,Delhi,41.68,63.16,62.88,12.12,1.06,34.75,18.8,51.4,4.3,2.5,1008.3,104
2025-01-12 22:00:00,Indore,104.69,163.22,59.25,8.29,0.96,57.75,26.8,20.3,7.2,12.0,1012.3,233
2025-01-12 23:00:00,Indore,130.59,230.86,48.65,20.28,1.33,18.67,26.2,55.3,7.6,0.0,1018.7,295
2025-01-13 00:00:00,Indore,119.83,215.38,22.01,13.1,0.97,21.69,29.8,59.5,6.5,12.0,1007.6,265
2025-01-13 01:00:00,Mumbai,88.21,125.07,42.06,19.93,1.36,55.55,24.3,47.3,10.7,2.5,1008.6,188
2025-01-13 02:00:00,Bhopal,102.72,175.07,49.53,3.58,0.67,35.55,28.5,37.7,5.8,0.0,1016.0,232
2025-01-13 03:00:00,Delhi,92.74,143.63,47.63,26.35,1.1,32.09,26.0,41.8,6.3,0.0,1009.7,204
2025-01-13 04:00:00,Delhi,89.37,139.15,17.34,22.03,1.71,20.61,26.0,66.5,5.9,2.5,1004.6,188
2025-01-13 05:00:00,Indore,139.74,237.79,31.65,9.0,1.18,40.37,28.5,84.6,11.3,12.0,1007.9,305
2025-01-13 06:00:00,Indore,122.5,216.5,44.04,9.13,1.26,41.53,28.2,75.7,6.5,2.5,1017.0,276
2025-01-13 07:00:00,Bhopal,85.75,152.66,53.04,28.03,1.39,21.87,32.6,34.8,9.4,2.5,1013.2,200
2025-01-13 08:00:00,Indore,141.49,230.74,12.06,13.58,1.67,33.32,27.3,67.8,13.9,0.0,1004.2,298
2025-01-13 09:00:00,Mumbai,120.76,186.31,42.57,12.99,0.54,30.97,25.9,45.1,7.8,12.0,1009.0,260
2025-01-13 10:00:00,Bhopal,138.45,237.44,47.15,4.4,1.43,38.07,26.9,46.3,11.3,0.0,1021.1,308
2025-01-13 11:00:00,Indore,132.04,198.11,57.74,15.9,1.09,21.57,23.7,48.1,13.0,12.0,1011.7,285
2025-01-13 12:00:00,Bhopal,80.99,131.65,55.39,16.63,1.27,50.02,25.8,65.6,11.1,0.0,1010.8,185
2025-01-13 13:00:00,Delhi,90.39,139.52,53.74,22.29,1.62,45.99,40.2,69.4,7.9,0.0,1012.0,201
2025-01-13 14:00:00,Indore,136.16,226.38,33.0,9.61,0.72,30.64,22.5,53.5,9.9,0.0,1013.0,296
2025-01-13 15:00:00,Bhopal,131.36,196.54,16.38,8.88,0.79,32.4,26.3,53.8,4.1,2.5,1010.0,271
2025-01-13 16:00:00,Bhopal,109.27,161.35,39.1,20.71,0.43,33.36,25.7,62.0,5.7,0.0,1018.7,232
2025-01-13 17:00:00,Indore,114.11,201.66,60.02,24.04,0.98,25.66,26.5,63.5,6.2,0.0,1009.6,263
2025-01-13 18:00:00,Bhopal,154.72,222.91,65.9,8.57,1.73,29.68,26.0,72.6,14.7,0.0,1017.0,329
2025-01-13 19:00:00,Indore,89.3,143.08,55.66,24.49,1.15,31.76,29.7,35.7,5.6,2.5,1021.1,202
2025-01-13 20:00:00,Indore,129.15,192.22,51.44,18.23,0.66,54.35,17.7,55.3,5.5,2.5,1013.9,276
2025-01-13 21:00:00,Mumbai,102.92,145.7,50.69,24.55,1.01,46.36,34.2,39.0,4.9,0.0,1006.8,220
2025-01-13 22:00:00,Mumbai,102.38,144.81,36.66,17.58,0.6,46.22,31.8,54.2,9.7,2.5,1012.9,214
2025-01-13 23:00:00,Bhopal,148.46,218.25,43.05,2.87,0.75,39.44,20.5,51.6,8.4,0.0,1009.2,312
2025-01-14 00:00:00,Bhopal,138.89,242.6,70.04,17.09,1.36,21.59,14.4,54.3,11.3,0.0,1016.5,318
2025-01-14 01:00:00,Bhopal,138.47,209.51,30.86,24.36,0.73,34.5,22.1,43.0,10.0,2.5,1013.0,290
2025-01-14 02:00:00,Delhi,155.69,277.16,69.22,12.64,1.65,46.65,26.5,32.7,3.9,0.0,1011.4,356
2025-01-14 03:00:00,Indore,110.74,180.79,40.17,15.67,1.17,19.9,43.5,23.6,5.6,0.0,1007.0,243
2025-01-14 04:00:00,Indore,133.87,210.8,64.88,16.94,1.23,42.64,31.3,53.0,12.1,0.0,1002.7,295
2025-01-14 05:00:00,Delhi,99.14,161.8,23.9,2.0,1.09,62.87,17.2,48.5,7.4,2.5,1007.9,214
2025-01-14 06:00:00,Delhi,121.35,194.96,53.79,28.03,1.51,47.74,23.9,44.9,11.6,0.0,1015.3,268
2025-01-14 07:00:00,Bhopal,105.44,179.63,33.95,12.59,1.51,51.97,27.7,74.8,7.6,0.0,1017.9,233
2025-01-14 08:00:00,Indore,113.39,171.57,23.77,21.03,1.33,37.62,29.5,42.1,5.1,0.0,1010.4,237
2025-01-14 09:00:00,Mumbai,130.83,201.64,48.28,17.48,1.43,46.62,20.1,76.3,7.1,2.5,1007.3,282
2025-01-14 10:00:00,Mumbai,81.36,143.01,60.14,25.55,1.12,26.39,27.2,79.4,5.1,2.5,1012.9,192
2025-01-14 11:00:00,Delhi,183.23,325.9,32.33,20.44,1.42,44.55,23.7,25.7,6.3,0.0,1015.4,404
2025-01-14 12:00:00,Delhi,74.79,131.41,22.51,16.59,1.06,42.85,21.4,56.4,8.6,12.0,1015.9,167
2025-01-14 13:00:00,Indore,67.5,105.83,43.62,12.64,1.2,38.48,29.6,49.0,9.5,0.0,1013.0,152
2025-01-14 14:00:00,Indore,150.53,257.74,43.69,22.79,1.09,50.79,32.6,15.0,3.2,0.0,1022.4,332
2025-01-14 15:00:00,Mumbai,137.71,219.03,53.22,6.76,1.02,28.53,33.0,33.3,7.9,12.0,1018.3,300
2025-01-14 16:00:00,Indore,131.84,210.82,59.24,21.88,0.92,32.76,31.4,66.6,6.2,0.0,1005.9,291
2025-01-14 17:00:00,Bhopal,131.99,195.6,44.11,11.41,1.39,36.15,25.0,85.3,6.1,12.0,1004.7,279
2025-01-14 18:00:00,Delhi,109.57,179.31,72.83,25.51,1.72,22.64,32.3,68.5,8.4,0.0,1006.3,250
2025-01-14 19:00:00,Mumbai,78.6,115.89,48.36,18.97,1.67,37.72,29.9,59.9,6.3,12.0,1017.8,173
2025-01-14 20:00:00,Mumbai,112.65,172.66,39.8,21.86,0.7,14.37,28.8,54.7,12.1,2.5,1003.5,242
2025-01-14 21:00:00,Bhopal,86.3,150.33,20.83,18.49,1.72,47.56,24.3,80.2,11.6,0.0,1014.3,190
2025-01-14 22:00:00,Indore,144.13,213.72,41.06,7.49,1.07,35.56,25.0,87.2,11.5,0.0,1011.1,303
2025-01-14 23:00:00,Indore,104.85,149.78,39.95,12.84,1.44,28.75,28.4,46.2,6.5,12.0,1005.8,221
2025-01-15 00:00:00,Delhi,81.11,115.79,59.4,22.03,0.84,24.99,42.6,25.0,5.1,0.0,1013.2,179
2025-01-15 01:00:00,Bhopal,98.75,175.41,51.94,19.0,1.26,32.19,29.8,23.5,8.2,2.5,1011.1,228
2025-01-15 02:00:00,Mumbai,124.45,199.47,27.31,25.09,1.33,43.26,24.3,74.8,7.5,0.0,1016.0,266
2025-01-15 03:00:00,Bhopal,90.27,141.16,47.58,20.42,0.61,41.57,23.0,54.3,6.2,0.0,1003.9,200
2025-01-15 04:00:00,Mumbai,81.22,140.06,55.07,12.2,1.44,26.53,25.0,57.7,4.5,0.0,1007.5,189
2025-01-15 05:00:00,Bhopal,118.53,205.57,67.92,13.22,1.74,24.85,41.1,28.1,7.9,0.0,1007.6,273
2025-01-15 06:00:00,Indore,118.57,181.76,58.31,18.62,1.13,42.88,25.6,43.7,6.8,0.0,1015.3,259
2025-01-15 07:00:00,Mumbai,92.26,154.76,56.41,4.12,1.74,26.33,33.4,50.6,10.1,0.0,1010.8,211
2025-01-15 08:00:00,Delhi,93.51,159.76,45.9,28.04,1.12,35.72,25.7,58.1,10.0,0.0,1017.9,212
2025-01-15 09:00:00,Bhopal,118.12,196.3,50.82,20.65,1.54,36.49,29.6,49.0,11.3,2.5,1010.0,263
2025-01-15 10:00:00,Indore,59.32,86.64,63.74,25.36,0.31,38.74,32.8,39.4,4.2,0.0,1013.1,138
2025-01-15 11:00:00,Mumbai,60.74,106.31,25.01,8.52,2.17,45.3,24.6,43.2,9.2,0.0,1019.4,137
2025-01-15 12:00:00,Indore,84.85,137.09,39.76,25.47,1.8,19.84,24.2,73.1,5.8,2.5,1003.1,188
2025-01-15 13:00:00,Bhopal,102.53,155.13,33.41,31.39,1.09,12.07,38.0,58.7,4.3,0.0,1012.1,218
2025-01-15 14:00:00,Delhi,120.88,189.8,50.69,10.07,0.41,28.19,33.9,64.2,6.7,0.0,1011.8,264
2025-01-15 15:00:00,Delhi,161.64,228.72,63.45,22.63,1.32,56.62,32.7,41.5,11.2,2.5,1008.1,340
2025-01-15 16:00:00,Bhopal,140.02,203.19,36.05,18.01,0.62,59.27,32.7,15.0,6.9,0.0,1011.2,291
2025-01-15 17:00:00,Mumbai,104.4,178.13,9.15,8.73,1.38,56.97,30.8,47.2,12.7,0.0,1013.6,224
2025-01-15 18:00:00,Indore,109.33,153.07,38.82,20.96,1.36,32.68,40.1,42.0,9.6,2.5,1008.3,228
2025-01-15 19:00:00,Indore,74.91,117.36,58.7,23.0,0.82,13.61,28.3,60.2,6.8,0.0,1012.3,172
2025-01-15 20:00:00,Mumbai,109.35,175.95,53.06,14.39,1.65,6.88,31.5,95.0,11.5,2.5,1006.9,243
2025-01-15 21:00:00,Bhopal,99.9,142.04,51.42,25.0,1.52,27.63,19.3,65.4,9.3,0.0,1011.0,214
2025-01-15 22:00:00,Indore,121.3,217.03,40.8,8.0,1.59,32.62,23.1,95.0,5.2,0.0,1016.6,274
2025-01-15 23:00:00,Indore,81.05,120.8,25.81,9.03,1.2,50.61,20.8,63.5,13.6,0.0,1016.9,172
2025-01-16 00:00:00,Bhopal,128.18,195.04,52.73,18.82,0.63,45.41,35.6,45.6,8.8,0.0,1017.9,277
2025-01-16 01:00:00,Indore,163.65,249.0,32.49,18.15,1.59,37.73,12.7,60.2,8.1,0.0,1011.5,343
2025-01-16 02:00:00,Mumbai,106.19,158.46,77.76,13.7,1.09,24.32,25.6,81.7,5.4,0.0,1010.4,238
2025-01-16 03:00:00,Mumbai,124.06,173.76,53.56,22.86,0.64,23.47,10.0,82.4,11.5,0.0,1015.7,262
2025-01-16 04:00:00,Bhopal,134.16,226.96,36.29,21.19,1.74,38.05,23.0,46.4,9.6,0.0,1017.8,294
2025-01-16 05:00:00,Bhopal,95.96,171.45,35.83,23.15,2.04,43.36,25.1,58.8,9.9,0.0,1012.4,217
2025-01-16 06:00:00,Mumbai,117.84,175.55,43.61,17.26,1.18,39.7,36.3,33.6,6.5,0.0,1019.6,251
2025-01-16 07:00:00,Bhopal,110.44,183.91,41.41,21.62,2.06,22.58,30.4,67.4,10.5,12.0,1015.6,244
2025-01-16 08:00:00,Mumbai,113.42,192.44,61.75,15.33,1.24,42.81,23.0,78.3,10.7,2.5,1009.1,258
2025-01-16 09:00:00,Mumbai,82.94,144.27,47.8,30.32,1.05,40.11,34.4,55.6,6.0,0.0,1009.8,191
2025-01-16 10:00:00,Mumbai,110.86,173.94,34.03,13.12,0.95,22.15,28.1,45.0,3.7,0.0,1011.8,238
2025-01-16 11:00:00,Indore,127.43,193.84,73.36,30.63,1.85,25.59,28.2,60.4,9.7,0.0,1004.1,281
2025-01-16 12:00:00,Bhopal,160.79,246.03,45.74,18.21,0.89,43.26,20.8,61.3,3.3,0.0,1009.2,342
2025-01-16 13:00:00,Indore,143.57,241.93,56.53,9.75,1.49,32.19,22.1,56.2,8.5,0.0,1017.7,320
2025-01-16 14:00:00,Bhopal,185.36,320.07,35.88,26.21,0.98,54.07,23.0,57.7,6.7,0.0,1018.7,405
2025-01-16 15:00:00,Delhi,83.14,122.44,50.45,18.76,1.02,41.01,28.3,52.4,11.7,12.0,1013.4,182
2025-01-16 16:00:00,Indore,140.53,217.6,49.67,23.11,1.61,29.16,28.5,69.9,6.8,0.0,1014.3,303
2025-01-16 17:00:00,Indore,116.42,204.98,16.66,25.34,1.05,34.88,37.3,66.0,11.3,0.0,1010.5,254
2025-01-16 18:00:00,Indore,186.64,321.53,75.23,20.03,1.04,35.76,30.3,40.3,6.5,0.0,1008.8,419
2025-01-16 19:00:00,Delhi,81.71,146.58,64.36,14.45,1.65,26.26,11.8,39.8,11.0,2.5,1014.9,196
2025-01-16 20:00:00,Bhopal,80.61,137.17,39.04,23.85,1.84,24.05,29.6,51.2,14.2,0.0,1009.8,182
2025-01-16 21:00:00,Delhi,89.02,138.63,28.47,18.0,1.46,43.42,19.3,66.1,4.8,12.0,1020.5,191
2025-01-16 22:00:00,Bhopal,35.66,58.35,50.21,22.12,0.94,45.14,22.2,57.2,8.9,12.0,1014.0,89
2025-01-16 23:00:00,Bhopal,91.6,152.46,46.3,5.08,1.0,42.25,23.1,45.4,16.2,0.0,1014.2,206
2025-01-17 00:00:00,Bhopal,83.43,119.42,50.34,20.68,1.23,53.18,24.0,58.9,8.2,2.5,1006.7,181
2025-01-17 01:00:00,Bhopal,115.26,186.47,47.87,14.17,1.33,28.5,19.7,50.0,8.2,2.5,1000.4,254
2025-01-17 02:00:00,Bhopal,121.96,205.35,52.59,27.92,0.8,55.09,29.2,68.2,10.4,2.5,1014.2,273
2025-01-17 03:00:00,Delhi,175.67,257.69,66.71,21.74,1.49,24.19,19.5,60.0,8.1,0.0,1009.5,373
2025-01-17 04:00:00,Indore,143.26,245.31,53.52,19.44,1.23,22.85,30.1,50.3,2.9,0.0,1016.9,320
2025-01-17 05:00:00,Delhi,89.81,146.7,29.26,20.92,0.51,13.88,41.4,58.5,11.4,0.0,1007.4,196
2025-01-17 06:00:00,Indore,78.56,139.9,65.44,12.01,0.83,29.65,20.0,74.7,2.0,0.0,1009.3,189
2025-01-17 07:00:00,Indore,127.22,180.26,69.61,27.74,1.0,28.96,26.3,46.5,6.7,0.0,1017.6,274
2025-01-17 08:00:00,Mumbai,63.79,96.08,92.28,29.95,1.17,41.31,12.9,61.0,11.6,0.0,1014.2,157
2025-01-17 09:00:00,Indore,174.1,285.63,28.15,20.36,1.96,37.93,26.2,53.9,6.9,0.0,1007.0,372
2025-01-17 10:00:00,Delhi,151.28,229.74,48.64,27.54,1.3,20.68,31.9,61.4,5.9,0.0,1012.2,322
2025-01-17 11:00:00,Mumbai,93.58,157.75,13.77,14.59,0.86,30.29,32.3,45.2,10.6,0.0,1021.5,201
2025-01-17 12:00:00,Bhopal,50.04,85.25,53.3,13.22,1.29,30.54,28.5,56.7,5.4,0.0,1012.7,122
2025-01-17 13:00:00,Bhopal,157.39,226.79,36.78,18.25,1.06,13.69,33.3,71.6,4.3,12.0,1011.3,326
2025-01-17 14:00:00,Indore,105.99,170.17,73.85,20.61,1.33,23.23,43.3,40.9,8.8,0.0,1016.5,242
2025-01-17 15:00:00,Bhopal,153.32,245.86,33.38,15.64,1.43,25.75,38.3,35.1,7.5,2.5,1013.8,328
2025-01-17 16:00:00,Bhopal,54.2,83.88,19.66,21.23,1.68,52.2,24.9,35.6,4.3,0.0,1019.2,117
2025-01-17 17:00:00,Mumbai,89.02,157.85,37.93,19.84,1.19,37.3,19.3,37.4,9.9,2.5,1015.8,203
2025-01-17 18:00:00,Delhi,110.18,190.73,15.37,12.01,1.86,42.95,25.6,63.9,9.4,0.0,1016.5,239
2025-01-17 19:00:00,Bhopal,111.64,187.44,56.27,21.11,1.56,17.02,22.3,33.9,6.9,0.0,1019.5,252
2025-01-17 20:00:00,Bhopal,94.25,158.88,14.02,23.18,0.92,49.33,30.7,50.5,7.1,0.0,1010.5,203
2025-01-17 21:00:00,Delhi,131.8,208.86,45.43,19.03,2.08,50.61,20.9,64.3,9.4,0.0,1009.0,286
2025-01-17 22:00:00,Mumbai,72.63,128.44,13.83,24.92,1.33,11.02,27.6,61.2,11.6,2.5,1005.3,160
2025-01-17 23:00:00,Mumbai,105.02,176.2,40.2,10.7,0.87,26.54,33.0,49.2,7.2,2.5,1010.9,233
2025-01-18 00:00:00,Bhopal,114.21,193.2,69.65,20.81,1.86,40.95,27.4,57.9,10.0,0.0,1005.5,262
2025-01-18 01:00:00,Indore,128.01,223.33,50.41,10.98,2.03,42.73,22.3,56.6,9.7,0.0,1013.8,288
2025-01-18 02:00:00,Delhi,134.91,203.66,32.05,11.32,1.19,26.86,35.0,51.6,10.6,0.0,1008.9,283
2025-01-18 03:00:00,Mumbai,70.64,121.7,44.53,14.21,1.0,31.33,16.7,51.8,8.1,2.5,1016.8,163
2025-01-18 04:00:00,Bhopal,56.31,83.23,45.27,12.35,1.13,27.83,26.0,88.5,5.3,12.0,1015.9,127
2025-01-18 05:00:00,Mumbai,154.72,237.98,52.09,14.71,1.49,36.33,27.8,67.1,6.6,2.5,1010.1,332
2025-01-18 06:00:00,Bhopal,121.63,186.61,24.5,16.72,1.71,49.37,28.1,92.2,9.0,0.0,1016.9,256
2025-01-18 07:00:00,Delhi,83.8,150.13,53.89,23.02,1.43,25.75,29.1,47.5,13.5,2.5,1012.7,197
2025-01-18 08:00:00,Indore,164.29,286.29,5.0,16.07,1.24,47.01,31.7,53.7,6.5,2.5,1003.1,352
2025-01-18 09:00:00,Delhi,114.05,191.66,35.55,8.49,1.8,25.62,27.8,35.0,10.4,12.0,1007.1,251
2025-01-18 10:00:00,Mumbai,151.28,255.78,37.68,24.84,1.07,24.83,25.8,42.9,7.0,0.0,1008.4,331
2025-01-18 11:00:00,Mumbai,112.36,182.57,54.5,12.98,1.61,44.82,25.6,83.5,8.3,0.0,1012.1,250
2025-01-18 12:00:00,Mumbai,182.13,323.97,45.34,17.65,1.08,46.06,24.3,47.2,12.5,0.0,1009.9,405
2025-01-18 13:00:00,Indore,171.44,274.04,23.92,20.68,1.37,45.22,32.7,83.8,10.3,0.0,1009.4,362
2025-01-18 14:00:00,Delhi,101.29,157.22,30.23,19.2,1.15,19.21,24.1,36.3,4.3,12.0,1014.9,217
2025-01-18 15:00:00,Bhopal,144.0,211.0,47.98,24.57,1.18,29.41,33.1,39.2,6.3,0.0,1015.9,304
2025-01-18 16:00:00,Delhi,132.59,227.32,43.81,20.87,1.05,44.88,28.1,49.9,11.8,0.0,1008.9,294
2025-01-18 17:00:00,Delhi,157.9,267.45,36.31,12.83,1.74,35.5,24.9,54.0,8.4,0.0,1007.8,344
